Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Status_Cust_new
0,,4.0,15.0,3.0,7.0,2.0,6.75,4.87,7.33,16.0,77.0,7.0,24.0,44.0,4.0,13.0,19.0,A,1,,U,U,0.0,A
1,9.0,9.0,11.0,6.0,7.0,6.0,5.11,5.0,4.83,17.0,41.0,7.0,23.0,27.0,4.0,14.0,13.0,S,1,84.0,M,H,33286.0,S
1,23.0,1.0,11.0,0.0,6.0,17.0,17.0,11.09,,18.0,123.0,15.0,34.0,71.0,6.0,6.0,31.0,A,1,67.0,F,H,33286.0,A
0,,2.0,6.0,2.0,3.0,3.0,9.0,4.83,9.0,18.0,52.0,11.0,27.0,34.0,5.0,11.0,13.0,A,0,59.0,F,U,33286.0,A
0,,1.0,7.0,1.0,6.0,20.0,20.0,15.71,20.0,21.0,104.0,12.0,31.0,66.0,6.0,15.0,25.0,A,1,,F,U,0.0,A
1,12.0,5.0,6.0,1.0,2.0,7.0,6.2,5.67,7.0,18.0,41.0,12.0,27.0,25.0,6.0,12.0,11.0,A,0,34.0,F,U,0.0,A
0,,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,16.0,16.0,11.0,16.0,13.0,4.0,6.0,5.0,F,0,71.0,M,U,34909.0,other
1,12.0,5.0,14.0,3.0,6.0,13.0,12.0,9.43,12.67,19.0,77.0,13.0,34.0,59.0,6.0,16.0,23.0,S,1,46.0,F,H,48602.0,S
0,,4.0,4.0,2.0,2.0,14.0,12.25,12.25,12.0,17.0,32.0,13.0,29.0,28.0,6.0,13.0,11.0,A,0,56.0,F,U,0.0,A
0,,2.0,6.0,1.0,3.0,18.0,17.0,14.5,16.0,21.0,81.0,12.0,32.0,55.0,6.0,16.0,23.0,A,0,62.0,F,H,37692.0,A
1,15.0,5.0,7.0,2.0,3.0,12.0,11.4,9.86,11.0,17.0,44.0,15.0,33.0,37.0,6.0,15.0,15.0,A,1,55.0,F,U,0.0,A
1,35.0,1.0,2.0,0.0,0.0,20.0,20.0,17.5,,26.0,35.0,9.0,25.0,24.0,4.0,4.0,10.0,A,0,45.0,M,H,61534.0,A
0,,1.0,1.0,0.0,0.0,20.0,20.0,20.0,,20.0,20.0,10.0,17.0,14.0,4.0,4.0,6.0,F,0,43.0,F,H,35460.0,other
1,5.0,7.0,17.0,4.0,11.0,5.0,5.0,3.41,5.0,18.0,125.0,11.0,30.0,60.0,6.0,16.0,28.0,A,1,72.0,F,H,35460.0,A
1,5.0,4.0,19.0,2.0,9.0,5.0,6.5,5.79,7.0,15.0,105.0,13.0,29.0,64.0,5.0,12.0,25.0,S,1,,M,U,0.0,S
0,,2.0,8.0,2.0,4.0,20.0,20.0,17.63,20.0,19.0,52.0,14.0,36.0,50.0,6.0,17.0,19.0,A,0,34.0,F,H,61471.0,A
1,50.0,6.0,7.0,3.0,3.0,15.0,15.83,14.29,16.67,17.0,44.0,13.0,31.0,37.0,6.0,15.0,15.0,A,1,36.0,F,U,0.0,A
1,10.0,2.0,14.0,2.0,11.0,10.0,14.0,8.79,14.0,22.0,130.0,12.0,31.0,73.0,6.0,16.0,31.0,S,1,68.0,M,U,59625.0,S
1,18.0,3.0,6.0,1.0,2.0,18.0,14.33,10.0,16.0,17.0,53.0,15.0,36.0,45.0,6.0,16.0,18.0,A,0,72.0,F,H,82495.0,A
0,,5.0,12.0,4.0,7.0,10.0,10.0,7.92,10.0,17.0,65.0,19.0,35.0,68.0,6.0,15.0,19.0,A,0,73.0,F,H,82495.0,A
1,10.0,3.0,13.0,2.0,8.0,12.0,10.67,8.31,11.0,17.0,81.0,8.0,20.0,41.0,4.0,10.0,15.0,S,1,73.0,F,H,55485.0,S
0,,3.0,6.0,2.0,5.0,20.0,18.67,16.17,19.0,21.0,112.0,13.0,29.0,54.0,6.0,14.0,22.0,A,0,36.0,M,H,43639.0,A
0,,2.0,4.0,1.0,1.0,15.0,20.0,20.0,25.0,18.0,35.0,14.0,32.0,32.0,6.0,15.0,13.0,A,0,,U,U,0.0,A
1,5.0,3.0,16.0,1.0,9.0,5.0,5.67,11.38,5.0,18.0,91.0,13.0,31.0,59.0,5.0,13.0,22.0,S,1,72.0,M,H,0.0,S
0,,4.0,25.0,2.0,12.0,10.0,10.0,9.48,10.0,16.0,105.0,25.0,41.0,88.0,5.0,14.0,30.0,A,1,27.0,F,U,36433.0,A
0,,2.0,2.0,0.0,0.0,15.0,10.0,10.0,,15.0,20.0,12.0,19.0,16.0,5.0,5.0,7.0,N,0,,F,U,0.0,other
1,5.0,5.0,5.0,4.0,4.0,11.0,11.4,11.4,11.25,22.0,32.0,12.0,31.0,30.0,6.0,15.0,13.0,A,0,52.0,F,H,45345.0,A
0,,4.0,17.0,2.0,12.0,10.0,13.0,12.06,16.0,18.0,127.0,14.0,35.0,79.0,6.0,16.0,32.0,S,1,7.0,M,U,45345.0,S
1,20.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,23.0,23.0,10.0,17.0,15.0,3.0,6.0,5.0,N,0,,F,U,0.0,other
1,3.0,7.0,10.0,2.0,4.0,5.0,3.57,3.3,3.0,18.0,45.0,12.0,31.0,35.0,6.0,15.0,15.0,A,1,,U,U,0.0,A
1,20.0,4.0,18.0,4.0,8.0,15.0,15.0,12.61,15.0,5.0,75.0,30.0,52.0,90.0,7.0,18.0,25.0,A,1,71.0,M,H,53090.0,A
0,,4.0,4.0,2.0,2.0,10.0,10.0,10.0,10.0,18.0,24.0,13.0,23.0,22.0,6.0,11.0,9.0,N,0,65.0,F,H,60060.0,other
0,,2.0,2.0,1.0,1.0,60.0,55.0,55.0,60.0,16.0,20.0,14.0,21.0,20.0,6.0,9.0,7.0,N,0,,U,U,0.0,other
1,13.0,5.0,9.0,3.0,5.0,15.0,13.2,14.44,13.33,18.0,79.0,10.0,25.0,37.0,4.0,11.0,13.0,A,1,,U,U,0.0,A
0,,4.0,17.0,3.0,8.0,10.0,13.0,8.76,13.33,18.0,123.0,14.0,36.0,79.0,6.0,17.0,33.0,A,1,36.0,F,U,35178.0,A
1,17.0,5.0,10.0,3.0,7.0,20.0,14.8,11.2,13.0,16.0,56.0,15.0,33.0,46.0,5.0,15.0,20.0,S,1,69.0,F,H,62369.0,S
0,,3.0,35.0,3.0,21.0,10.0,10.0,6.74,10.0,26.0,129.0,9.0,30.0,80.0,4.0,14.0,32.0,A,1,7.0,M,U,0.0,A
0,,6.0,22.0,4.0,12.0,10.0,6.83,6.36,6.25,18.0,126.0,9.0,26.0,68.0,4.0,13.0,28.0,S,1,87.0,F,H,40993.0,S
1,15.0,2.0,2.0,0.0,0.0,15.0,10.0,10.0,,20.0,32.0,10.0,22.0,23.0,4.0,4.0,7.0,A,0,49.0,M,H,40993.0,A
1,20.0,2.0,11.0,0.0,3.0,15.0,15.5,12.27,,26.0,85.0,10.0,31.0,63.0,5.0,5.0,24.0,S,1,7.0,F,U,0.0,S
0,,12.0,76.0,4.0,23.0,11.0,10.83,8.82,11.0,15.0,125.0,28.0,50.0,131.0,10.0,21.0,46.0,S,1,,F,U,0.0,S
1,15.0,3.0,20.0,2.0,10.0,6.0,6.67,6.6,6.0,18.0,111.0,13.0,32.0,73.0,6.0,15.0,28.0,S,1,,F,U,0.0,S
1,60.0,2.0,5.0,0.0,0.0,50.0,50.0,33.0,,25.0,56.0,15.0,32.0,60.0,6.0,6.0,18.0,A,1,,M,U,0.0,A
1,10.0,5.0,13.0,3.0,7.0,10.0,10.0,7.85,10.0,24.0,88.0,11.0,32.0,57.0,6.0,17.0,24.0,A,1,,M,U,0.0,A
0,,2.0,2.0,1.0,1.0,25.0,25.0,25.0,25.0,17.0,20.0,13.0,19.0,18.0,6.0,9.0,7.0,N,0,69.0,F,H,47060.0,other
1,15.0,1.0,1.0,0.0,0.0,15.0,15.0,15.0,,20.0,20.0,10.0,16.0,15.0,4.0,4.0,5.0,F,0,55.0,M,H,47060.0,other
0,,1.0,1.0,1.0,1.0,50.0,50.0,50.0,50.0,16.0,16.0,12.0,17.0,14.0,5.0,7.0,6.0,F,0,37.0,F,H,39703.0,other
0,,2.0,2.0,0.0,0.0,20.0,12.5,12.5,,20.0,31.0,11.0,22.0,22.0,4.0,4.0,7.0,A,0,39.0,M,H,32350.0,A
0,,3.0,13.0,1.0,5.0,25.0,16.67,16.38,25.0,4.0,81.0,30.0,52.0,82.0,7.0,18.0,28.0,A,1,7.0,M,H,0.0,A
1,15.0,1.0,16.0,1.0,14.0,15.0,15.0,11.13,15.0,18.0,112.0,9.0,17.0,45.0,2.0,6.0,20.0,E,1,63.0,F,U,0.0,other
0,,1.0,5.0,0.0,4.0,20.0,20.0,15.2,,26.0,88.0,9.0,25.0,50.0,4.0,4.0,18.0,A,1,,F,U,0.0,A
1,10.0,3.0,10.0,1.0,5.0,20.0,18.33,10.9,15.0,16.0,65.0,13.0,35.0,54.0,6.0,17.0,21.0,A,1,51.0,F,H,40114.0,A
0,,3.0,4.0,3.0,4.0,25.0,19.0,15.5,19.0,16.0,41.0,13.0,33.0,35.0,6.0,16.0,15.0,A,1,,F,U,45905.0,A
0,,2.0,13.0,1.0,4.0,15.0,15.0,14.31,15.0,19.0,86.0,13.0,33.0,66.0,6.0,15.0,24.0,S,1,65.0,F,U,45905.0,S
1,15.0,3.0,5.0,2.0,2.0,7.0,9.0,7.6,10.0,18.0,57.0,15.0,31.0,40.0,6.0,14.0,15.0,A,1,47.0,M,H,53046.0,A
1,5.0,6.0,23.0,3.0,15.0,5.0,5.0,4.91,5.0,15.0,130.0,7.0,27.0,73.0,4.0,14.0,31.0,S,1,84.0,M,U,53046.0,S
1,3.0,7.0,8.0,6.0,7.0,3.0,4.29,4.13,4.0,4.0,33.0,13.0,27.0,29.0,7.0,15.0,13.0,S,1,,F,H,53046.0,S
1,5.0,1.0,11.0,0.0,5.0,5.0,5.0,5.73,,5.0,92.0,24.0,41.0,70.0,4.0,4.0,17.0,A,0,72.0,F,H,43877.0,A
1,12.0,4.0,12.0,3.0,8.0,12.0,14.25,12.67,15.0,18.0,110.0,8.0,25.0,52.0,4.0,13.0,22.0,S,1,83.0,M,U,43877.0,S
0,,4.0,11.0,1.0,5.0,10.0,10.0,10.0,10.0,17.0,105.0,14.0,33.0,64.0,6.0,15.0,26.0,A,1,86.0,U,U,0.0,A
1,4.0,7.0,15.0,6.0,10.0,4.0,4.43,4.07,4.5,12.0,63.0,21.0,40.0,59.0,9.0,19.0,25.0,S,1,37.0,M,H,50524.0,S
1,10.0,6.0,14.0,4.0,9.0,10.0,9.67,8.5,9.5,19.0,89.0,13.0,35.0,62.0,6.0,17.0,25.0,S,1,63.0,F,H,50524.0,S
0,,3.0,6.0,2.0,3.0,15.0,13.67,11.0,15.0,20.0,93.0,12.0,29.0,50.0,6.0,13.0,20.0,A,0,73.0,U,U,0.0,A
0,,3.0,5.0,2.0,3.0,53.0,49.67,44.8,51.5,22.0,41.0,13.0,35.0,37.0,6.0,17.0,16.0,A,0,75.0,M,U,0.0,A
1,10.0,8.0,30.0,6.0,17.0,4.0,4.75,6.27,4.83,20.0,143.0,11.0,30.0,83.0,5.0,15.0,29.0,S,1,35.0,M,U,0.0,S
0,,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,21.0,21.0,8.0,15.0,13.0,3.0,6.0,5.0,F,0,,M,U,0.0,other
1,7.0,5.0,8.0,4.0,5.0,6.0,9.8,8.38,9.5,16.0,52.0,7.0,15.0,23.0,2.0,6.0,9.0,E,1,,U,U,0.0,other
1,18.0,4.0,21.0,2.0,12.0,12.0,11.0,8.76,11.0,17.0,75.0,5.0,13.0,30.0,2.0,6.0,13.0,E,1,,F,U,46993.0,other
1,8.0,6.0,23.0,3.0,10.0,8.0,8.0,6.61,8.0,18.0,104.0,12.0,33.0,72.0,5.0,15.0,28.0,S,1,77.0,M,H,46993.0,S
1,25.0,2.0,4.0,1.0,2.0,20.0,24.5,26.0,20.0,20.0,52.0,13.0,34.0,45.0,6.0,17.0,20.0,A,0,68.0,F,U,0.0,A
0,,4.0,15.0,2.0,7.0,11.0,10.75,8.67,11.5,17.0,86.0,20.0,40.0,71.0,6.0,16.0,23.0,S,1,70.0,M,U,0.0,S
1,30.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,23.0,23.0,10.0,20.0,19.0,4.0,8.0,7.0,N,0,32.0,M,U,0.0,other
0,,7.0,12.0,3.0,6.0,7.0,5.86,4.83,4.33,17.0,57.0,13.0,35.0,46.0,6.0,17.0,19.0,A,1,,F,U,0.0,A
1,15.0,2.0,2.0,2.0,2.0,15.0,12.5,12.5,12.5,16.0,31.0,11.0,25.0,22.0,4.0,10.0,9.0,A,0,,U,U,0.0,A
1,11.0,3.0,3.0,1.0,1.0,11.0,7.67,7.67,5.0,15.0,23.0,11.0,18.0,16.0,5.0,8.0,7.0,N,0,,M,U,0.0,other
1,10.0,7.0,8.0,5.0,6.0,10.0,9.21,8.69,7.9,15.0,41.0,13.0,34.0,36.0,6.0,16.0,15.0,A,1,79.0,F,H,35761.0,A
1,20.0,1.0,1.0,0.0,0.0,20.0,20.0,20.0,,20.0,20.0,10.0,17.0,15.0,4.0,4.0,6.0,F,0,,F,U,44656.0,other
1,10.0,5.0,20.0,2.0,9.0,5.0,6.0,6.1,5.0,16.0,121.0,7.0,20.0,53.0,4.0,11.0,22.0,S,1,83.0,F,H,49133.0,S
1,10.0,3.0,6.0,0.0,1.0,19.0,18.0,16.5,,18.0,65.0,13.0,34.0,53.0,6.0,6.0,20.0,A,0,,M,U,0.0,A
0,,1.0,8.0,1.0,4.0,15.0,15.0,9.38,15.0,17.0,77.0,13.0,32.0,52.0,6.0,15.0,20.0,A,0,38.0,F,H,63299.0,A
1,15.0,2.0,19.0,1.0,9.0,15.0,12.5,10.53,10.0,19.0,130.0,13.0,35.0,76.0,6.0,17.0,32.0,A,1,,M,U,0.0,A
1,5.0,6.0,10.0,4.0,5.0,5.0,6.33,5.6,6.25,18.0,53.0,12.0,30.0,37.0,6.0,16.0,16.0,S,1,64.0,F,H,34341.0,S
0,,4.0,15.0,2.0,9.0,6.0,6.25,5.22,6.0,17.0,114.0,11.0,31.0,64.0,5.0,14.0,28.0,S,1,48.0,F,U,0.0,S
1,20.0,3.0,8.0,0.0,5.0,20.0,16.67,13.25,,5.0,113.0,14.0,34.0,60.0,6.0,6.0,25.0,A,0,41.0,U,U,0.0,A
0,,4.0,19.0,2.0,14.0,0.0,7.0,5.84,8.0,14.0,124.0,14.0,31.0,71.0,5.0,12.0,27.0,S,1,,F,H,33065.0,S
1,10.0,4.0,16.0,3.0,9.0,10.0,9.25,5.94,10.0,15.0,105.0,6.0,22.0,55.0,3.0,11.0,23.0,A,1,79.0,F,U,34943.0,A
1,23.0,2.0,14.0,0.0,7.0,23.0,22.0,9.29,,18.0,130.0,13.0,35.0,75.0,6.0,6.0,32.0,A,1,82.0,M,H,35314.0,A
0,,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,17.0,17.0,11.0,16.0,14.0,5.0,7.0,6.0,F,0,63.0,F,U,35314.0,other
0,,9.0,27.0,4.0,11.0,6.0,6.22,5.48,5.5,18.0,68.0,13.0,35.0,59.0,6.0,17.0,23.0,S,1,69.0,M,H,36042.0,S
0,,6.0,16.0,5.0,11.0,6.0,11.67,9.69,11.6,15.0,114.0,14.0,33.0,65.0,6.0,17.0,29.0,S,1,46.0,M,H,36042.0,S
0,,1.0,2.0,1.0,1.0,15.0,15.0,10.0,15.0,23.0,56.0,8.0,19.0,24.0,3.0,8.0,9.0,N,0,71.0,M,H,36042.0,other
0,,2.0,4.0,0.0,1.0,16.0,13.0,10.5,,20.0,42.0,12.0,32.0,33.0,6.0,6.0,14.0,A,0,37.0,F,H,36042.0,A
0,,1.0,9.0,0.0,3.0,25.0,25.0,18.89,,18.0,67.0,13.0,33.0,56.0,6.0,6.0,21.0,S,1,,F,U,36042.0,S
0,,1.0,3.0,0.0,0.0,15.0,15.0,12.33,,18.0,52.0,11.0,22.0,31.0,4.0,4.0,11.0,A,0,73.0,F,H,44003.0,A
1,15.0,3.0,5.0,1.0,2.0,15.0,9.67,9.8,11.0,18.0,40.0,12.0,32.0,35.0,6.0,15.0,14.0,A,1,77.0,F,H,32263.0,A
1,12.0,2.0,12.0,0.0,7.0,10.0,10.0,10.33,,18.0,89.0,14.0,33.0,61.0,5.0,5.0,22.0,A,1,75.0,M,H,32263.0,A
1,10.0,4.0,6.0,4.0,4.0,5.0,7.5,6.67,7.5,18.0,33.0,12.0,28.0,28.0,6.0,15.0,13.0,S,1,68.0,M,H,32263.0,S
0,,1.0,19.0,1.0,4.0,15.0,15.0,13.26,15.0,17.0,198.0,16.0,30.0,61.0,8.0,15.0,19.0,A,0,84.0,F,H,40839.0,A
1,20.0,4.0,4.0,2.0,2.0,14.0,8.75,8.75,8.0,18.0,27.0,16.0,29.0,27.0,6.0,12.0,10.0,A,1,,M,U,34330.0,A
1,11.0,2.0,13.0,0.0,9.0,11.0,11.0,8.77,,18.0,126.0,14.0,33.0,68.0,5.0,5.0,28.0,A,1,73.0,F,H,17589.0,A
0,,1.0,10.0,1.0,6.0,15.0,15.0,11.3,15.0,20.0,101.0,11.0,26.0,63.0,4.0,10.0,26.0,A,1,68.0,F,H,39664.0,A
0,,3.0,19.0,1.0,11.0,10.0,8.33,7.53,5.0,6.0,131.0,22.0,42.0,83.0,7.0,16.0,33.0,A,1,79.0,F,H,39664.0,A
0,,3.0,13.0,3.0,5.0,20.0,16.33,13.46,16.33,17.0,56.0,23.0,43.0,71.0,6.0,17.0,21.0,A,1,59.0,F,H,36879.0,A
1,15.0,2.0,4.0,2.0,3.0,15.0,12.5,9.75,12.5,17.0,53.0,14.0,33.0,41.0,6.0,14.0,15.0,A,0,69.0,F,H,36879.0,A
1,11.0,4.0,25.0,2.0,13.0,12.0,10.75,7.16,11.0,21.0,102.0,14.0,33.0,71.0,6.0,15.0,27.0,S,1,44.0,F,U,0.0,S
0,,3.0,13.0,1.0,7.0,15.0,11.0,7.0,15.0,21.0,122.0,13.0,34.0,67.0,6.0,16.0,27.0,A,1,77.0,F,H,55303.0,A
0,,5.0,61.0,3.0,17.0,15.0,15.4,10.64,16.0,15.0,123.0,38.0,56.0,122.0,6.0,14.0,26.0,A,1,68.0,M,U,38464.0,A
1,20.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,21.0,21.0,11.0,18.0,16.0,4.0,7.0,6.0,F,0,,F,H,46780.0,other
0,,2.0,10.0,0.0,2.0,25.0,22.5,13.1,,18.0,65.0,20.0,37.0,65.0,4.0,4.0,18.0,A,0,72.0,M,H,46780.0,A
1,4.0,7.0,7.0,4.0,4.0,5.0,3.86,3.86,3.5,21.0,34.0,12.0,29.0,30.0,6.0,15.0,13.0,A,1,,F,U,0.0,A
1,25.0,2.0,3.0,0.0,1.0,17.0,12.0,9.67,,26.0,52.0,11.0,24.0,34.0,4.0,4.0,11.0,A,0,61.0,M,U,38632.0,A
1,20.0,2.0,7.0,1.0,2.0,20.0,20.0,15.57,20.0,16.0,104.0,15.0,35.0,60.0,6.0,15.0,21.0,A,0,50.0,M,H,38632.0,A
0,,3.0,11.0,1.0,7.0,15.0,11.67,9.27,10.0,18.0,107.0,14.0,25.0,47.0,6.0,12.0,22.0,S,1,,F,H,49147.0,S
1,16.0,3.0,3.0,3.0,3.0,17.0,14.0,14.0,14.0,17.0,33.0,12.0,30.0,28.0,6.0,14.0,12.0,A,0,,M,H,49147.0,A
1,10.0,1.0,4.0,0.0,0.0,15.0,15.0,10.0,,26.0,44.0,9.0,29.0,34.0,4.0,4.0,14.0,A,0,41.0,F,U,49147.0,A
0,,1.0,4.0,1.0,3.0,30.0,30.0,20.0,30.0,19.0,88.0,13.0,23.0,46.0,6.0,10.0,17.0,A,0,64.0,M,H,25380.0,A
1,10.0,4.0,8.0,3.0,4.0,10.0,7.25,6.13,6.33,19.0,41.0,13.0,33.0,37.0,6.0,16.0,15.0,A,1,75.0,F,H,38261.0,A
0,,2.0,14.0,0.0,7.0,26.0,26.0,14.86,,17.0,110.0,14.0,36.0,76.0,6.0,6.0,30.0,A,1,69.0,F,U,53324.0,A
0,,2.0,2.0,2.0,2.0,15.0,10.0,10.0,10.0,24.0,32.0,10.0,25.0,23.0,4.0,10.0,9.0,A,0,39.0,F,U,53324.0,A
1,5.0,5.0,10.0,3.0,5.0,15.0,9.4,7.2,10.0,16.0,56.0,13.0,33.0,50.0,6.0,16.0,19.0,A,1,51.0,M,H,53324.0,A
0,,3.0,9.0,3.0,7.0,11.0,10.33,9.22,10.33,21.0,53.0,12.0,22.0,29.0,5.0,10.0,12.0,S,1,75.0,F,H,174305.0,S
1,12.0,2.0,12.0,1.0,10.0,13.0,12.0,7.0,11.0,18.0,109.0,14.0,29.0,51.0,6.0,13.0,23.0,S,1,,F,U,0.0,S
0,,3.0,7.0,2.0,4.0,21.0,22.0,19.14,22.5,16.0,53.0,13.0,33.0,43.0,6.0,17.0,19.0,S,1,76.0,M,H,50351.0,S
1,7.0,5.0,16.0,1.0,6.0,7.0,7.4,6.56,7.0,19.0,77.0,7.0,27.0,51.0,3.0,13.0,21.0,S,1,79.0,F,H,52313.0,S
1,20.0,1.0,5.0,0.0,4.0,20.0,20.0,12.4,,19.0,93.0,11.0,22.0,50.0,4.0,4.0,18.0,A,0,75.0,F,U,35119.0,A
0,,7.0,11.0,4.0,6.0,20.0,14.57,14.45,13.0,16.0,89.0,14.0,35.0,56.0,6.0,16.0,22.0,A,0,61.0,M,H,35119.0,A
1,15.0,3.0,12.0,0.0,6.0,21.0,17.0,13.58,,20.0,115.0,13.0,34.0,74.0,6.0,6.0,29.0,S,1,80.0,F,U,39015.0,S
1,15.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,24.0,24.0,7.0,17.0,15.0,3.0,7.0,6.0,N,0,,F,U,0.0,other
0,,2.0,11.0,2.0,8.0,11.0,11.0,8.45,11.0,19.0,86.0,13.0,24.0,42.0,6.0,12.0,19.0,A,1,45.0,F,H,0.0,A
1,5.0,5.0,6.0,4.0,4.0,8.0,6.4,6.0,6.25,17.0,33.0,4.0,11.0,12.0,2.0,6.0,6.0,E,1,,F,U,0.0,other
0,,5.0,18.0,1.0,5.0,1.0,14.0,8.22,20.0,4.0,64.0,14.0,35.0,53.0,6.0,17.0,21.0,A,1,73.0,F,U,41061.0,A
0,,1.0,8.0,1.0,4.0,30.0,30.0,17.13,30.0,25.0,77.0,11.0,33.0,57.0,6.0,17.0,23.0,A,0,74.0,M,H,41061.0,A
0,,3.0,9.0,0.0,2.0,20.0,3.67,5.11,,18.0,51.0,13.0,34.0,40.0,6.0,6.0,17.0,A,0,68.0,F,H,50021.0,A
0,,3.0,16.0,3.0,12.0,100.0,56.67,18.31,56.67,18.0,112.0,9.0,21.0,59.0,4.0,12.0,25.0,S,1,86.0,M,H,50021.0,S
1,15.0,2.0,5.0,1.0,4.0,16.0,15.0,12.8,16.0,21.0,64.0,12.0,30.0,47.0,6.0,14.0,18.0,A,0,,U,U,0.0,A
1,20.0,2.0,2.0,2.0,2.0,20.0,15.0,15.0,15.0,22.0,29.0,10.0,23.0,22.0,4.0,10.0,9.0,A,0,75.0,M,H,37377.0,A
0,,4.0,5.0,3.0,3.0,5.0,10.25,10.6,9.0,17.0,44.0,12.0,30.0,36.0,6.0,15.0,15.0,A,0,83.0,F,H,37377.0,A
1,7.0,3.0,10.0,2.0,6.0,10.0,8.33,6.6,10.0,19.0,110.0,4.0,12.0,36.0,2.0,6.0,17.0,E,1,66.0,U,U,0.0,other
1,25.0,2.0,4.0,1.0,1.0,25.0,20.0,17.0,25.0,22.0,65.0,15.0,35.0,46.0,6.0,15.0,15.0,A,0,52.0,F,H,0.0,A
1,15.0,7.0,15.0,5.0,7.0,11.0,9.29,8.27,9.4,16.0,56.0,15.0,36.0,52.0,6.0,17.0,20.0,A,1,37.0,M,H,0.0,A
0,,1.0,4.0,0.0,1.0,15.0,15.0,11.75,,18.0,56.0,11.0,28.0,39.0,5.0,5.0,15.0,A,0,,M,U,0.0,A
1,45.0,3.0,3.0,2.0,2.0,10.0,10.67,10.67,10.0,16.0,23.0,5.0,9.0,8.0,1.0,3.0,3.0,E,0,,M,U,0.0,other
1,10.0,4.0,19.0,2.0,9.0,15.0,18.25,19.0,18.0,16.0,109.0,9.0,24.0,62.0,4.0,13.0,27.0,S,1,48.0,F,U,0.0,S
1,20.0,3.0,3.0,2.0,2.0,7.0,7.33,7.33,6.0,17.0,24.0,12.0,23.0,21.0,6.0,11.0,9.0,N,0,72.0,F,U,0.0,other
1,9.0,3.0,4.0,2.0,2.0,6.0,6.33,6.25,4.5,17.0,28.0,13.0,26.0,26.0,6.0,12.0,10.0,A,0,,F,U,73831.0,A
0,,3.0,8.0,0.0,3.0,10.0,10.0,9.13,,16.0,72.0,15.0,34.0,52.0,5.0,5.0,19.0,A,0,57.0,U,U,0.0,A
1,5.0,7.0,8.0,5.0,5.0,5.0,4.86,4.88,4.6,16.0,32.0,13.0,30.0,29.0,6.0,14.0,12.0,A,1,48.0,F,U,0.0,A
0,,4.0,10.0,4.0,4.0,10.0,12.0,13.3,12.0,9.0,114.0,28.0,47.0,64.0,8.0,17.0,18.0,A,1,77.0,F,U,0.0,A
1,5.0,4.0,9.0,3.0,5.0,15.0,10.0,8.11,10.0,18.0,64.0,7.0,27.0,41.0,4.0,13.0,17.0,A,0,43.0,F,U,0.0,A
1,5.0,5.0,9.0,3.0,6.0,5.0,4.6,4.11,4.33,17.0,50.0,13.0,31.0,38.0,6.0,14.0,15.0,S,1,72.0,F,U,0.0,S
1,25.0,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,21.0,21.0,12.0,19.0,17.0,4.0,7.0,6.0,N,0,74.0,U,U,0.0,other
0,,5.0,6.0,4.0,5.0,10.0,8.6,8.0,10.0,21.0,28.0,12.0,26.0,26.0,6.0,14.0,12.0,A,1,62.0,M,U,0.0,A
1,3.0,6.0,14.0,5.0,9.0,4.0,4.5,4.43,4.4,16.0,65.0,9.0,25.0,42.0,5.0,15.0,19.0,A,1,,M,U,0.0,A
1,15.0,1.0,1.0,0.0,0.0,15.0,15.0,15.0,,15.0,15.0,7.0,9.0,9.0,2.0,2.0,3.0,E,0,,F,U,0.0,other
0,,2.0,4.0,1.0,2.0,20.0,15.5,9.75,11.0,15.0,52.0,10.0,23.0,29.0,3.0,8.0,10.0,E,0,23.0,M,U,0.0,other
1,15.0,2.0,4.0,0.0,2.0,15.0,13.0,9.5,,18.0,53.0,12.0,31.0,38.0,6.0,6.0,16.0,A,0,45.0,M,U,0.0,A
1,2.0,4.0,30.0,1.0,15.0,5.0,4.5,3.57,5.0,16.0,130.0,12.0,30.0,73.0,5.0,13.0,30.0,S,1,84.0,M,U,73930.0,S
0,,1.0,2.0,1.0,1.0,10.0,15.0,12.5,15.0,18.0,21.0,14.0,22.0,19.0,6.0,10.0,8.0,N,0,41.0,M,H,43692.0,other
1,20.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,24.0,24.0,7.0,17.0,15.0,3.0,7.0,6.0,N,0,52.0,M,H,43692.0,other
